2010      0.  54.38  282.50  64.00    0.00
2010      0.  54.97  287.90  64.00    8.00
2010      0.  55.81  293.52  64.00   16.00
2010      0.  56.85  299.45  64.00   24.00
2010      0.  58.06  305.79  64.00   32.00
2010      0.  59.39  312.60  64.00   40.00
2010      0.  60.75  319.96  64.00   48.00
2010      0.  62.09  327.89  64.00   56.00
2010      0.  63.34  336.36  64.00   64.00
2010      0.  64.45  345.31  64.00   72.00
2010      0.  65.39  354.63  64.00   80.00
2010      0.  66.14    4.19  64.00   88.00
2010      0.  66.72   13.85  64.00   96.00
2010      0.  67.14   23.47  64.00  104.00
2010      0.  67.43   32.97  64.00  112.00
2010      0.  67.63   42.27  64.00  120.00
2010      0.  67.75   51.36  64.00  128.00
2010      0.  67.85   60.21  64.00  136.00
2010      0.  67.93   68.88  64.00  144.00
2010      0.  68.03   77.39  64.00  152.00
2010      0.  68.15   85.81  64.00  160.00
2010      0.  68.30   94.22  64.00  168.00
2010      0.  68.50  102.71  64.00  176.00
2010      0.  68.73  111.39  64.00  184.00
2010      0.  68.96  120.34  64.00  192.00
2010      0.  69.17  129.68  64.00  200.00
2010      0.  69.31  139.46  64.00  208.00
2010      0.  69.30  149.66  64.00  216.00
2010      0.  69.09  160.17  64.00  224.00
2010      0.  68.62  170.77  64.00  232.00
2010      0.  67.88  181.21  64.00  240.00
2010      0.  66.86  191.23  64.00  248.00
2010      0.  65.63  200.64  64.00  256.00
2010      0.  64.24  209.39  64.00  264.00
2010      0.  62.78  217.47  64.00  272.00
2010      0.  61.29  224.96  64.00  280.00
2010      0.  59.85  231.92  64.00  288.00
2010      0.  58.49  238.44  64.00  296.00
2010      0.  57.26  244.60  64.00  304.00
2010      0.  56.18  250.46  64.00  312.00
2010      0.  55.29  256.07  64.00  320.00
2010      0.  54.62  261.50  64.00  328.00
2010      0.  54.17  266.80  64.00  336.00
2010      0.  53.98  272.02  64.00  344.00
2010      0.  54.05  277.23  64.00  352.00
2010      0.  54.38  282.50  64.00  360.00
