2010      0.  45.12  282.98  55.00    0.00
2010      0.  45.87  288.63  55.00    8.00
2010      0.  46.94  294.51  55.00   16.00
2010      0.  48.30  300.76  55.00   24.00
2010      0.  49.85  307.48  55.00   32.00
2010      0.  51.51  314.80  55.00   40.00
2010      0.  53.15  322.77  55.00   48.00
2010      0.  54.66  331.37  55.00   56.00
2010      0.  55.95  340.50  55.00   64.00
2010      0.  56.96  349.98  55.00   72.00
2010      0.  57.69  359.61  55.00   80.00
2010      0.  58.18    9.22  55.00   88.00
2010      0.  58.46   18.67  55.00   96.00
2010      0.  58.61   27.89  55.00  104.00
2010      0.  58.67   36.86  55.00  112.00
2010      0.  58.68   45.59  55.00  120.00
2010      0.  58.69   54.08  55.00  128.00
2010      0.  58.70   62.40  55.00  136.00
2010      0.  58.73   70.55  55.00  144.00
2010      0.  58.79   78.59  55.00  152.00
2010      0.  58.90   86.54  55.00  160.00
2010      0.  59.06   94.45  55.00  168.00
2010      0.  59.28  102.39  55.00  176.00
2010      0.  59.57  110.45  55.00  184.00
2010      0.  59.90  118.72  55.00  192.00
2010      0.  60.26  127.31  55.00  200.00
2010      0.  60.59  136.33  55.00  208.00
2010      0.  60.81  145.83  55.00  216.00
2010      0.  60.83  155.77  55.00  224.00
2010      0.  60.56  165.99  55.00  232.00
2010      0.  59.95  176.26  55.00  240.00
2010      0.  58.99  186.29  55.00  248.00
2010      0.  57.75  195.87  55.00  256.00
2010      0.  56.31  204.88  55.00  264.00
2010      0.  54.75  213.31  55.00  272.00
2010      0.  53.15  221.21  55.00  280.00
2010      0.  51.57  228.64  55.00  288.00
2010      0.  50.06  235.66  55.00  296.00
2010      0.  48.66  242.33  55.00  304.00
2010      0.  47.41  248.69  55.00  312.00
2010      0.  46.34  254.79  55.00  320.00
2010      0.  45.51  260.67  55.00  328.00
2010      0.  44.93  266.36  55.00  336.00
2010      0.  44.66  271.93  55.00  344.00
2010      0.  44.72  277.45  55.00  352.00
2010      0.  45.12  282.98  55.00  360.00
