2010      0.  64.95  281.94  74.00    0.00
2010      0.  65.36  286.79  74.00    8.00
2010      0.  65.93  291.80  74.00   16.00
2010      0.  66.65  297.02  74.00   24.00
2010      0.  67.50  302.52  74.00   32.00
2010      0.  68.46  308.33  74.00   40.00
2010      0.  69.49  314.53  74.00   48.00
2010      0.  70.56  321.14  74.00   56.00
2010      0.  71.65  328.22  74.00   64.00
2010      0.  72.72  335.79  74.00   72.00
2010      0.  73.74  343.88  74.00   80.00
2010      0.  74.69  352.46  74.00   88.00
2010      0.  75.55    1.52  74.00   96.00
2010      0.  76.32   11.01  74.00  104.00
2010      0.  76.97   20.84  74.00  112.00
2010      0.  77.52   30.94  74.00  120.00
2010      0.  77.97   41.21  74.00  128.00
2010      0.  78.34   51.59  74.00  136.00
2010      0.  78.64   62.01  74.00  144.00
2010      0.  78.88   72.48  74.00  152.00
2010      0.  79.08   83.03  74.00  160.00
2010      0.  79.24   93.69  74.00  168.00
2010      0.  79.35  104.56  74.00  176.00
2010      0.  79.41  115.67  74.00  184.00
2010      0.  79.38  127.07  74.00  192.00
2010      0.  79.25  138.69  74.00  200.00
2010      0.  78.97  150.40  74.00  208.00
2010      0.  78.53  161.99  74.00  216.00
2010      0.  77.90  173.20  74.00  224.00
2010      0.  77.09  183.80  74.00  232.00
2010      0.  76.12  193.64  74.00  240.00
2010      0.  75.03  202.67  74.00  248.00
2010      0.  73.84  210.90  74.00  256.00
2010      0.  72.61  218.41  74.00  264.00
2010      0.  71.38  225.29  74.00  272.00
2010      0.  70.18  231.64  74.00  280.00
2010      0.  69.04  237.56  74.00  288.00
2010      0.  67.99  243.12  74.00  296.00
2010      0.  67.05  248.41  74.00  304.00
2010      0.  66.25  253.47  74.00  312.00
2010      0.  65.60  258.36  74.00  320.00
2010      0.  65.12  263.14  74.00  328.00
2010      0.  64.80  267.84  74.00  336.00
2010      0.  64.67  272.51  74.00  344.00
2010      0.  64.72  277.19  74.00  352.00
2010      0.  64.95  281.94  74.00  360.00
